clv,Coverage,Gender,Income,Marital.Status,Monthly.Premium.Auto,Number.of.Open.Complaints,Number.of.Policies,Renew.Offer.Type,Total.Claim.Amount,Vehicle.Class
5509.895664,Basic,M,78879,Married,69,1,4,Offer4,466.570791,Four-Door Car
16313.68349,Basic,M,0,Single,69,0,2,Offer3,331.2,Four-Door Car
5678.050167,Extended,F,0,Married,76,0,3,Offer2,364.8,Four-Door Car
12101.20884,Basic,F,0,Single,112,0,2,Offer2,1252.406235,Sports Car
2453.570794,Basic,M,29735,Single,69,0,1,Offer1,331.2,Four-Door Car
5075.66267,Basic,M,23082,Married,65,0,7,Offer1,312,Four-Door Car
3214.979402,Extended,M,53984,Divorced,80,0,1,Offer1,421.484456,Four-Door Car
12275.34309,Premium,F,52135,Single,156,0,9,Offer2,430.505942,SUV
2722.210707,Basic,F,17576,Married,71,0,1,Offer2,398.502948,Four-Door Car
2457.440923,Basic,F,29486,Married,62,0,1,Offer2,7.646763,Four-Door Car
3554.845264,Extended,F,58557,Married,88,0,1,Offer1,55.510526,Four-Door Car
4929.549699,Basic,M,25632,Married,63,0,7,Offer2,351.270869,Two-Door Car
8036.45034,Basic,F,0,Single,112,0,9,Offer1,806.4,Sports Car
4276.915328,Basic,M,18768,Single,68,3,3,Offer1,647.454583,Four-Door Car
5960.581363,Basic,F,47945,Married,74,0,3,Offer2,128.43823,Two-Door Car
3832.118106,Basic,F,15192,Married,100,0,1,Offer4,480,SUV
6837.932624,Premium,F,51859,Married,171,0,1,Offer4,1003.160633,SUV
5285.26816,Basic,F,23422,Single,72,0,3,Offer2,518.4,Two-Door Car
3096.511217,Extended,F,21604,Divorced,79,0,1,Offer1,379.2,Four-Door Car
3589.710715,Extended,M,79298,Married,90,0,1,Offer2,244.362072,Four-Door Car
2582.408525,Basic,F,76731,Married,64,0,1,Offer2,201.455005,Four-Door Car
2487.729726,Basic,F,67282,Married,62,0,1,Offer2,297.6,Two-Door Car
13575.67599,Basic,F,48534,Married,115,1,2,Offer4,552,SUV
4685.504251,Premium,M,77678,Married,116,0,1,Offer1,741.418485,Two-Door Car
2764.032126,Basic,F,33837,Married,72,4,1,Offer1,305.575785,Two-Door Car
6183.111464,Extended,M,23712,Single,85,0,3,Offer1,376.126419,Four-Door Car
3873.647046,Basic,M,28142,Married,105,0,1,Offer2,701.708239,Sports Car
18929.3306,Basic,F,72196,Single,68,0,2,Offer2,152.184244,Four-Door Car
5553.295758,Basic,M,68197,Married,69,0,3,Offer2,176.819414,Four-Door Car
5011.259184,Basic,M,75248,Married,63,0,5,Offer2,104.454624,Four-Door Car
10442.44633,Extended,F,0,Single,98,0,2,Offer1,941.718054,Four-Door Car
2199.61781,Basic,M,0,Single,65,1,1,Offer1,468,Two-Door Car
8709.845263,Premium,F,41546,Divorced,111,0,3,Offer1,121.306839,Four-Door Car
7484.310483,Extended,M,46998,Divorced,96,0,6,Offer3,460.8,Four-Door Car
2613.023132,Basic,M,57099,Single,67,0,1,Offer3,67.859881,Two-Door Car
9080.639651,Basic,F,33897,Married,114,0,8,Offer1,539.843003,SUV
13770.97618,Premium,F,59207,Single,116,0,2,Offer1,556.8,Four-Door Car
2876.822941,Basic,M,40171,Divorced,73,0,1,Offer4,350.4,Four-Door Car
5548.031892,Basic,M,67798,Divorced,69,0,9,Offer1,331.2,Four-Door Car
5097.526248,Extended,F,21665,Divorced,136,0,1,Offer1,765.709629,SUV
3538.059456,Basic,F,0,Single,67,5,7,Offer4,321.6,Four-Door Car
19834.20115,Extended,F,65989,Married,123,1,2,Offer3,115.545086,SUV
4731.366975,Basic,M,30686,Single,61,0,3,Offer2,19.938981,Four-Door Car
20216.30883,Basic,M,0,Married,183,0,2,Offer3,878.4,Luxury SUV
13976.51925,Premium,M,77094,Married,176,0,5,Offer3,444.470676,SUV
5904.088162,Basic,F,97413,Married,73,0,6,Offer1,268.819985,Four-Door Car
5595.835041,Basic,F,79189,Married,69,0,4,Offer4,331.2,Four-Door Car
2294.303629,Basic,F,0,Divorced,62,0,1,Offer3,297.6,Two-Door Car
6273.911874,Extended,F,18577,Divorced,86,0,6,Offer1,412.8,Four-Door Car
3726.727996,Basic,F,0,Single,112,1,1,Offer1,806.4,Sports Car
5285.118669,Basic,M,40783,Married,67,1,9,Offer1,321.6,Four-Door Car
5110.680779,Basic,M,0,Single,74,0,4,Offer1,532.8,Four-Door Car
7126.596501,Basic,M,17483,Married,183,0,1,Offer2,1317.6,Luxury Car
4601.634099,Basic,M,84394,Married,114,0,1,Offer4,691.412378,SUV
9155.239699,Extended,M,0,Married,127,0,3,Offer2,804.811859,Sports Car
14808.05624,Basic,F,41440,Married,62,1,2,Offer3,297.6,Four-Door Car
8901.678357,Extended,M,0,Single,136,1,8,Offer1,1090.86434,Sports Car
5734.598243,Basic,F,98132,Married,71,0,3,Offer3,50.587035,Two-Door Car
4177.696973,Premium,F,0,Married,112,0,1,Offer3,537.6,Four-Door Car
10364.34749,Extended,F,58327,Married,129,0,3,Offer2,347.075948,SUV
7851.901368,Basic,M,25950,Married,66,0,2,Offer4,271.697529,Two-Door Car
4772.943848,Extended,M,20993,Divorced,133,0,1,Offer2,638.4,SUV
14226.50485,Premium,M,65726,Married,177,0,7,Offer1,849.6,SUV
4031.104947,Basic,M,0,Married,63,3,3,Offer2,639.45899,Two-Door Car
2794.907476,Basic,F,39783,Single,72,0,1,Offer1,345.6,Two-Door Car
4362.931238,Premium,M,58842,Married,110,0,1,Offer2,528,Four-Door Car
9624.524417,Extended,F,25629,Single,124,2,6,Offer2,595.2,Sports Car
5015.009472,Extended,F,48567,Single,130,0,1,Offer2,624,SUV
6948.422239,Basic,M,0,Married,196,2,1,Offer1,1337.063487,Luxury SUV
2896.918767,Basic,F,33746,Divorced,74,1,1,Offer1,355.2,Two-Door Car
9028.821403,Basic,M,65974,Married,113,0,3,Offer3,235.220971,Sports Car
5303.759534,Extended,F,0,Single,76,0,3,Offer2,395.34111,Four-Door Car
4165.354461,Premium,M,17161,Married,113,1,1,Offer1,542.4,Four-Door Car
5123.768112,Basic,M,0,Single,74,0,7,Offer1,772.798511,Two-Door Car
9492.342964,Extended,M,0,Married,132,0,6,Offer2,633.6,SUV
8204.863191,Basic,F,0,Married,73,0,2,Offer1,350.4,Four-Door Car
9877.295699,Extended,F,67752,Single,131,4,9,Offer1,168.517149,Sports Car
4815.009736,Basic,F,25398,Divorced,64,0,6,Offer2,307.2,Four-Door Car
6277.011679,Extended,M,0,Single,88,0,4,Offer1,633.6,Four-Door Car
8260.639809,Basic,M,33321,Married,105,0,3,Offer2,504,SUV
2549.450038,Extended,M,0,Single,78,0,1,Offer2,845.654042,Four-Door Car
4502.679656,Basic,M,68798,Single,114,0,1,Offer2,92.915251,SUV
3803.921781,Basic,F,20325,Married,100,0,1,Offer1,668.29397,Sports Car
8635.4035,Basic,M,13129,Married,117,0,6,Offer1,700.901632,SUV
5510.558964,Basic,F,0,Single,73,0,4,Offer1,525.6,Four-Door Car
3585.884123,Extended,M,49080,Single,91,0,1,Offer1,25.299,Four-Door Car
4889.25278,Basic,M,42536,Divorced,63,0,6,Offer2,375.330097,Four-Door Car
2756.941661,Basic,M,29926,Divorced,74,0,1,Offer1,418.233667,Four-Door Car
3289.547398,Extended,M,0,Married,86,0,1,Offer2,398.240791,Two-Door Car
10937.1785,Extended,F,21450,Married,138,0,4,Offer1,938.513425,Sports Car
7375.567916,Basic,M,33345,Single,65,0,2,Offer1,338.619869,Four-Door Car
10110.77818,Extended,F,15752,Married,90,0,2,Offer1,339.344531,Two-Door Car
5119.414293,Basic,F,40169,Divorced,65,1,3,Offer1,302.818833,Four-Door Car
8533.832013,Basic,F,26049,Married,113,1,9,Offer1,619.165344,SUV
2224.768,Basic,M,0,Single,68,0,1,Offer2,326.4,Four-Door Car
8042.803784,Basic,M,55411,Married,100,0,4,Offer2,259.561195,Sports Car
2554.437138,Basic,M,12459,Married,70,0,1,Offer2,336,Four-Door Car
18073.93999,Extended,M,64620,Married,76,1,2,Offer1,364.8,Two-Door Car
2430.506586,Basic,M,83140,Married,61,0,1,Offer4,179.161843,Four-Door Car
3167.658442,Extended,F,0,Single,92,0,1,Offer4,662.4,Four-Door Car
5465.603983,Basic,F,54422,Married,68,0,5,Offer1,75.501852,Four-Door Car
10357.51422,Extended,M,68309,Divorced,131,0,9,Offer1,306.983596,SUV
2537.813878,Basic,M,56621,Married,65,2,1,Offer2,84.026848,Four-Door Car
2821.947219,Basic,F,38977,Married,70,0,1,Offer1,139.489926,Four-Door Car
7757.128146,Premium,M,0,Divorced,111,0,3,Offer1,607.4459,Two-Door Car
4079.132667,Premium,M,0,Married,114,0,1,Offer4,631.124372,Two-Door Car
5955.544552,Extended,F,0,Single,83,0,8,Offer1,628.023494,Four-Door Car
14158.61364,Basic,F,83235,Married,70,0,2,Offer2,336,Two-Door Car
8487.238032,Basic,M,0,Married,74,0,2,Offer1,426.655599,Two-Door Car
6285.476868,Extended,M,32390,Married,80,0,8,Offer1,91.417923,Four-Door Car
11473.48149,Extended,F,66538,Married,95,0,2,Offer2,317.844812,Two-Door Car
2310.882998,Basic,F,0,Single,64,0,1,Offer2,460.8,Four-Door Car
2514.59196,Basic,F,43860,Single,65,0,1,Offer2,156.124914,Four-Door Car
5380.898636,Basic,F,55350,Married,67,0,9,Offer1,321.6,Four-Door Car
4770.550911,Basic,F,12964,Single,65,0,4,Offer1,362.774545,Two-Door Car
6756.651404,Extended,F,33288,Married,86,2,9,Offer1,221.856184,Four-Door Car
5936.011773,Extended,F,0,Single,84,0,3,Offer3,980.169081,Four-Door Car
3570.760509,Extended,F,56168,Married,88,0,1,Offer1,614.675906,Four-Door Car
6019.960469,Extended,M,0,Single,92,0,4,Offer1,662.4,Four-Door Car
5426.863953,Basic,M,23105,Married,69,0,3,Offer2,331.2,Two-Door Car
2730.313804,Basic,F,36218,Married,68,0,1,Offer3,145.252168,Four-Door Car
4982.681374,Basic,F,52275,Married,62,0,5,Offer3,374.240783,Four-Door Car
8769.266756,Basic,F,49665,Single,74,0,2,Offer3,355.2,Four-Door Car
4220.613534,Premium,M,32471,Single,110,0,1,Offer2,528,Two-Door Car
11537.50507,Extended,M,0,Single,86,1,2,Offer1,619.2,Two-Door Car
5887.182043,Basic,F,62773,Married,73,0,9,Offer4,80.669257,Four-Door Car
4700.583771,Basic,F,76694,Married,117,0,1,Offer4,561.6,SUV
10963.95723,Premium,M,55687,Divorced,276,0,1,Offer1,1324.8,Luxury SUV
2523.171245,Basic,F,0,Single,70,0,1,Offer1,504,Four-Door Car
3757.804716,Extended,M,36633,Single,96,1,1,Offer2,460.8,Four-Door Car
12941.73353,Basic,M,77060,Married,106,0,2,Offer1,468.566133,SUV
3764.465074,Extended,F,92600,Single,94,0,1,Offer3,842.43785,Two-Door Car
6889.557028,Basic,M,0,Single,66,0,2,Offer1,475.2,Four-Door Car
3623.454198,Basic,M,0,Single,111,2,1,Offer1,1171.93117,SUV
7582.113842,Basic,M,64801,Married,64,0,2,Offer2,268.471802,Four-Door Car
8277.74558,Premium,F,45257,Married,103,0,4,Offer3,494.4,Two-Door Car
2576.455597,Basic,M,26854,Married,66,0,1,Offer1,475.2,Four-Door Car
8205.387936,Basic,F,85840,Married,102,2,4,Offer2,138.722385,SUV
19582.46887,Basic,F,26463,Married,72,0,2,Offer1,345.6,Four-Door Car
6481.526576,Extended,F,30689,Married,81,0,5,Offer4,467.24802,Four-Door Car
2599.310879,Basic,M,29590,Married,66,0,1,Offer2,467.503236,Two-Door Car
9830.337629,Premium,F,25965,Divorced,253,0,1,Offer2,1214.4,Luxury SUV
10442.65139,Extended,M,17269,Married,139,0,5,Offer1,667.2,SUV
8470.036773,Basic,F,0,Married,113,0,8,Offer1,619.973889,SUV
8278.786492,Premium,F,0,Married,110,0,7,Offer1,1002.782553,Four-Door Car
4788.932598,Basic,F,0,Married,67,1,3,Offer2,321.6,Two-Door Car
3087.999917,Extended,F,18558,Married,80,0,1,Offer1,384,Four-Door Car
4443.736209,Premium,M,46384,Married,113,0,1,Offer2,251.774574,Four-Door Car
7984.086473,Basic,F,0,Single,72,0,2,Offer2,866.208321,Two-Door Car
7180.971028,Basic,F,42303,Married,180,0,1,Offer2,1210.920949,Luxury SUV
15656.03434,Extended,F,71731,Single,130,0,2,Offer1,599.648466,SUV
5780.182197,Basic,M,51066,Single,74,0,8,Offer2,787.993313,Four-Door Car
20714.94043,Extended,M,0,Single,203,0,2,Offer1,2027.724442,Luxury Car
5337.352409,Extended,F,0,Single,86,3,5,Offer1,619.2,Four-Door Car
5050.826183,Basic,M,0,Married,69,0,6,Offer3,72.852047,Two-Door Car
5116.624022,Basic,F,26173,Single,68,1,9,Offer2,449.819671,Four-Door Car
7268.736958,Basic,M,24445,Single,63,0,2,Offer1,302.4,Two-Door Car
2616.613903,Basic,M,72302,Divorced,66,0,1,Offer1,316.8,Two-Door Car
3738.436222,Basic,M,27208,Single,102,0,1,Offer1,489.6,SUV
2725.356404,Basic,F,36650,Married,69,1,1,Offer2,56.60333,Four-Door Car
5453.861203,Basic,M,30855,Married,68,0,7,Offer2,259.060862,Four-Door Car
6846.150323,Extended,F,0,Divorced,95,0,5,Offer1,456,Two-Door Car
6172.914199,Extended,M,99960,Married,76,0,4,Offer1,364.8,Four-Door Car
10346.32454,Extended,F,0,Single,98,0,2,Offer1,470.4,Four-Door Car
6997.008618,Extended,F,55873,Married,88,0,6,Offer2,299.356083,Four-Door Car
4196.257691,Premium,F,18052,Divorced,111,0,1,Offer3,699.1679,Four-Door Car
7858.109763,Basic,F,28937,Divorced,104,2,6,Offer1,117.959654,SUV
6064.343994,Extended,F,0,Single,86,0,5,Offer1,545.240341,Four-Door Car
17497.52201,Basic,M,0,Divorced,73,0,2,Offer1,350.4,Two-Door Car
8970.647312,Basic,M,12829,Married,118,0,9,Offer2,328.231432,SUV
5923.117229,Basic,F,92163,Married,73,0,6,Offer3,66.568642,Two-Door Car
4331.460674,Basic,F,82302,Married,106,0,1,Offer1,722.178166,SUV
13309.33517,Extended,M,0,Divorced,127,0,2,Offer1,609.6,SUV
4528.50489,Premium,M,70340,Married,113,0,1,Offer1,542.4,Four-Door Car
2791.906514,Basic,F,0,Single,74,0,1,Offer1,532.8,Four-Door Car
8092.87696,Basic,M,50825,Married,102,0,3,Offer1,369.614729,SUV
7996.00748,Extended,M,93459,Married,99,0,5,Offer2,655.41333,Four-Door Car
5129.738992,Basic,M,86148,Married,65,2,4,Offer4,312,Four-Door Car
5697.175238,Basic,F,27048,Married,72,0,4,Offer3,345.6,Four-Door Car
9217.130629,Basic,F,73259,Married,115,0,4,Offer4,673.34265,SUV
10208.92761,Extended,F,35482,Married,129,0,3,Offer1,619.2,SUV
4170.687348,Basic,F,29462,Single,107,1,1,Offer2,513.6,SUV
4505.405812,Basic,F,67801,Divorced,115,1,1,Offer3,23.810491,SUV
3107.568648,Extended,M,0,Married,94,4,1,Offer1,451.2,Two-Door Car
5528.664986,Basic,M,16042,Married,73,0,9,Offer1,350.4,Two-Door Car
5045.866663,Basic,M,28056,Married,64,1,8,Offer1,307.2,Four-Door Car
2962.722482,Extended,M,16495,Married,85,3,1,Offer1,408,Four-Door Car
8665.956372,Basic,F,41163,Married,108,0,3,Offer1,231.922173,SUV
11413.44115,Premium,F,0,Married,161,1,9,Offer1,772.8,Sports Car
15488.43196,Basic,M,33799,Single,109,3,2,Offer2,664.980242,SUV
6048.574243,Basic,F,0,Married,61,3,2,Offer3,292.8,Four-Door Car
5934.741492,Premium,F,87747,Divorced,147,1,1,Offer2,46.492039,SUV
3543.232138,Extended,M,35695,Married,90,0,1,Offer4,432,Four-Door Car
3490.028304,Extended,M,90985,Divorced,87,0,1,Offer1,78.085149,Four-Door Car
3683.099864,Basic,F,0,Married,101,0,1,Offer4,564.466556,Sports Car
5989.773931,Premium,M,66839,Single,154,0,1,Offer2,739.2,Sports Car
12500.84302,Premium,F,0,Married,165,0,3,Offer3,792,SUV
8609.158215,Basic,F,79090,Married,107,0,3,Offer2,289.040734,SUV
2497.45507,Basic,M,24825,Married,64,0,1,Offer2,155.938593,Two-Door Car
7019.177186,Basic,M,26806,Married,63,0,2,Offer1,302.4,Four-Door Car
5387.926265,Basic,F,56835,Married,67,0,3,Offer1,326.549425,Two-Door Car
6165.557517,Extended,F,0,Single,88,0,6,Offer3,653.65668,Two-Door Car
2730.20294,Basic,M,46135,Married,69,0,1,Offer1,103.935601,Four-Door Car
5162.116944,Basic,F,0,Single,73,0,4,Offer2,809.532341,Four-Door Car
7937.064822,Basic,F,22862,Married,67,0,2,Offer2,321.6,Two-Door Car
8608.157233,Basic,F,21450,Divorced,110,2,3,Offer1,528,Sports Car
2632.545795,Basic,M,95854,Married,65,0,1,Offer2,312,Two-Door Car
7785.004214,Extended,F,44897,Married,99,1,7,Offer4,580.72531,Four-Door Car
8255.76385,Basic,F,54040,Married,103,0,4,Offer1,59.987126,SUV
4980.825042,Basic,F,53265,Married,62,0,3,Offer2,238.005074,Four-Door Car
7457.237794,Basic,F,0,Married,198,1,1,Offer1,1577.674417,Luxury Car
12302.76244,Basic,F,43817,Married,62,1,2,Offer3,245.447622,Four-Door Car
6862.508337,Extended,F,54780,Married,88,3,5,Offer1,135.26125,Four-Door Car
9048.983447,Basic,M,0,Married,119,0,3,Offer2,571.2,Sports Car
5548.031892,Basic,M,67798,Divorced,69,0,9,Offer1,331.2,Four-Door Car
8312.681598,Basic,M,21442,Divorced,118,0,3,Offer2,566.4,SUV
2389.980951,Basic,M,27615,Married,62,1,1,Offer3,297.6,Four-Door Car
4458.113369,Basic,M,17622,Divorced,65,1,3,Offer1,312,Four-Door Car
5295.741716,Extended,M,50200,Divorced,135,0,1,Offer1,637.063458,Sports Car
3839.606117,Basic,F,0,Divorced,112,2,1,Offer1,537.6,SUV
3731.504584,Extended,F,0,Married,96,0,1,Offer1,460.8,Four-Door Car
2778.903705,Basic,F,73570,Single,70,1,1,Offer2,75.936096,Two-Door Car
4016.541995,Basic,F,0,Single,111,0,1,Offer3,799.2,SUV
8236.917193,Premium,F,0,Married,106,0,6,Offer1,603.058114,Four-Door Car
2491.317024,Basic,M,36631,Divorced,62,0,1,Offer1,67.530904,Four-Door Car
2908.875917,Basic,F,35895,Married,73,0,1,Offer2,312.921256,Four-Door Car
4282.947971,Basic,F,40864,Married,109,1,1,Offer1,166.937747,SUV
8341.623748,Premium,M,0,Divorced,118,0,4,Offer1,566.4,Four-Door Car
5090.781344,Basic,F,93018,Divorced,63,0,3,Offer3,135.382194,Four-Door Car
7366.1883,Basic,M,70014,Divorced,62,0,2,Offer1,17.742954,Four-Door Car
2436.875126,Basic,F,48875,Married,61,0,1,Offer1,1.838367,Two-Door Car
8852.688689,Basic,M,67969,Married,74,0,2,Offer3,197.776009,Four-Door Car
5600.496541,Basic,F,68665,Married,69,0,7,Offer3,331.2,Two-Door Car
4636.54647,Basic,M,26802,Married,66,1,5,Offer2,316.8,Two-Door Car
7573.345057,Premium,M,0,Single,110,0,6,Offer1,1193.036154,Four-Door Car
14696.63549,Extended,M,45345,Married,125,0,2,Offer1,600,SUV
12298.6863,Basic,M,17101,Single,113,0,2,Offer1,542.4,SUV
7724.840065,Premium,F,32051,Married,193,1,1,Offer1,926.4,SUV
5946.670679,Basic,M,81139,Divorced,74,0,3,Offer1,392.6364,Four-Door Car
8000.545061,Basic,F,63834,Married,100,1,3,Offer4,215.226476,Sports Car
6457.560953,Extended,M,37548,Married,81,0,3,Offer2,160.598662,Four-Door Car
7281.44014,Basic,F,0,Married,69,3,2,Offer3,371.803029,Four-Door Car
2592.437797,Basic,M,72421,Married,65,0,1,Offer2,312,Four-Door Car
4678.423394,Premium,M,83102,Married,116,0,1,Offer2,443.670399,Four-Door Car
13869.92705,Basic,M,28432,Married,118,0,2,Offer2,612.300581,SUV
8717.777831,Premium,F,83707,Married,108,0,7,Offer1,290.391526,Four-Door Car
5233.986808,Basic,F,63259,Married,65,0,7,Offer1,316.795337,Four-Door Car
4764.189722,Basic,F,0,Single,67,0,8,Offer1,405.527937,Four-Door Car
2472.469209,Basic,F,63860,Married,62,0,1,Offer2,208.598246,Four-Door Car
5608.316348,Basic,M,67176,Single,72,0,9,Offer2,345.6,Four-Door Car
5505.057003,Basic,F,86132,Married,68,0,3,Offer2,301.437365,Two-Door Car
2606.208503,Basic,F,28519,Married,66,0,1,Offer2,456.473115,Two-Door Car
10481.94383,Extended,F,39102,Married,88,0,2,Offer3,152.338562,Four-Door Car
3256.766388,Extended,F,0,Married,89,0,1,Offer2,491.755368,Four-Door Car
6364.902164,Extended,M,41986,Single,84,2,5,Offer1,430.375049,Two-Door Car
9468.509337,Extended,M,0,Single,88,0,2,Offer1,633.6,Two-Door Car
5631.451866,Basic,F,17291,Married,73,0,5,Offer1,350.4,Four-Door Car
7780.999262,Basic,M,0,Married,74,0,2,Offer1,246.489123,Four-Door Car
9816.528302,Basic,M,37256,Married,62,0,2,Offer1,128.969729,Four-Door Car
7519.133631,Extended,M,96306,Divorced,95,1,6,Offer1,185.355353,Four-Door Car
10179.71704,Premium,F,14290,Married,271,0,1,Offer1,1300.8,Luxury SUV
2772.839235,Basic,F,37038,Married,71,1,1,Offer4,9.071305,Four-Door Car
4037.501846,Basic,M,90760,Married,103,2,1,Offer2,133.475315,SUV
2676.867914,Basic,F,54480,Married,67,0,1,Offer2,321.6,Four-Door Car
2523.959554,Basic,M,16244,Married,68,0,1,Offer4,623.223617,Two-Door Car
6988.401604,Extended,F,22436,Married,89,0,3,Offer2,427.2,Four-Door Car
2695.963857,Basic,F,25544,Married,68,0,1,Offer1,326.4,Four-Door Car
2673.319593,Basic,M,28728,Married,67,0,1,Offer4,321.6,Four-Door Car
12157.32992,Premium,M,57449,Single,103,0,2,Offer1,494.4,Four-Door Car
2957.764017,Basic,F,83318,Divorced,73,0,1,Offer3,211.336937,Two-Door Car
7433.820995,Basic,M,55561,Divorced,63,0,2,Offer1,227.872071,Four-Door Car
3099.538005,Basic,M,0,Single,102,5,1,Offer2,862.762957,SUV
8415.684559,Basic,M,55308,Divorced,107,0,6,Offer1,513.6,SUV
13057.17071,Premium,M,48804,Married,112,1,2,Offer1,537.6,Four-Door Car
9599.950239,Extended,M,0,Single,131,0,6,Offer2,943.2,SUV
8535.108918,Basic,M,55790,Single,111,0,9,Offer3,117.672722,SUV
8293.481886,Basic,F,70258,Divorced,69,0,2,Offer1,225.145949,Four-Door Car
6846.150323,Extended,F,0,Divorced,95,0,5,Offer1,456,Two-Door Car
6636.859781,Extended,F,47274,Married,83,1,5,Offer1,182.432565,Four-Door Car
5802.83547,Extended,F,0,Married,78,0,8,Offer1,644.755653,Four-Door Car
5077.320916,Basic,M,0,Single,73,0,3,Offer2,525.6,Two-Door Car
12427.39371,Premium,F,15818,Married,107,0,2,Offer2,333.886816,Two-Door Car
10990.59477,Extended,F,44552,Married,137,0,3,Offer1,311.103582,SUV
3435.25008,Extended,F,64348,Married,86,0,1,Offer2,212.391975,Two-Door Car
6624.61183,Basic,M,0,Married,62,0,2,Offer1,297.6,Two-Door Car
5757.442258,Basic,M,88997,Divorced,72,0,3,Offer2,174.041566,Four-Door Car
2691.568951,Basic,F,77411,Married,67,0,1,Offer2,257.900458,Four-Door Car
2886.451602,Extended,F,10312,Married,78,0,1,Offer2,486.278557,Four-Door Car
5341.438779,Basic,F,0,Married,72,1,7,Offer1,345.6,Four-Door Car
4160.018087,Basic,F,96263,Married,103,0,1,Offer2,1.924709,SUV
2846.24535,Basic,F,28919,Married,72,0,1,Offer2,518.4,Four-Door Car
4770.256564,Basic,F,0,Married,68,1,4,Offer3,326.4,Two-Door Car
5059.616223,Basic,M,41869,Married,64,0,6,Offer2,262.12205,Two-Door Car
9095.744565,Extended,F,0,Single,128,0,8,Offer1,921.6,SUV
2688.863963,Basic,F,32808,Married,68,1,1,Offer3,541.695658,Four-Door Car
8277.637562,Basic,F,79780,Married,68,0,2,Offer2,326.4,Four-Door Car
9057.935331,Basic,F,91025,Married,112,0,9,Offer1,327.682669,SUV
3801.750407,Extended,F,33043,Married,95,0,1,Offer1,456,Two-Door Car
9339.341599,Premium,M,69442,Married,118,3,3,Offer3,1265.570302,Four-Door Car
2520.12318,Basic,M,0,Married,70,0,1,Offer2,63.043197,Four-Door Car
4984.095342,Basic,F,0,Divorced,70,0,9,Offer1,336,Four-Door Car
2595.747991,Basic,F,47234,Married,65,0,1,Offer1,15.631363,Four-Door Car
7437.693335,Extended,M,86863,Married,92,0,3,Offer2,441.6,Four-Door Car
14536.78759,Basic,M,25805,Divorced,66,2,2,Offer2,375.866091,Four-Door Car
5913.305869,Extended,M,43676,Single,76,0,3,Offer1,364.8,Four-Door Car
2771.663013,Basic,M,59855,Married,74,4,1,Offer2,355.2,Two-Door Car
9880.38582,Extended,F,36576,Married,125,1,3,Offer1,113.450122,SUV
15114.40241,Basic,F,28513,Married,100,1,2,Offer2,480,SUV
